institute_id,institute_name,institute_fee,institute_reputation,institute_campus_job_placement_pct,institute_campus_area,score_cut_off,total_no_of_students,applied_no_of_students,declined_no_of_student_pct,accepted_no_of_student_pct
NDDD153,Georgia Southern University,207196.53,7.0,75.69,164.43,86.09,2381,39157,93.92,6.08
TIGG633,"California State University, Fullerton (Fullerton, CSUF, Cal State Fullerton)",226259.57,3.4,66.85,346.86,99.45,4096,14962,72.62,27.38
DDDA163,New College of Florida,164790.5,3.6,74.07,304.07,84.21,4455,62935,92.92,7.08
AAPN446,Middle Georgia State University,162871.99,8.4,69.68,223.34,80.35,3379,72406,95.33,4.67
DADD150,Columbus State University,196643.65,5.5,62.57,318.85,86.06,1859,56130,96.69,3.31
REAA210,Armstrong State University,166745.72,2.4,56.89,192.88,99.58,1085,15974,93.21,6.79
NDAD165,Kentucky State University,218129.72,2.2,54.07,236.77,75.26,3701,28255,86.90,13.10
NSTN764,South Georgia State College (SGSC),164758.3,4.4,60.68,161.51,96.56,1021,23352,95.63,4.37
INAD110,University of West Florida (UWF),171099.1,4.3,88.71,156.34,89.63,2415,45126,94.65,5.35
NTTI743,"University of California, San Francisco (UCSF)",203449.21,8.2,51.54,264.24,78.87,2823,40805,93.08,6.92
NADN126,University of North Georgia (UNG),209478.68,5.3,86.59,223.85,85.26,4107,39532,89.61,10.39
MMEA232,Clayton State University,212074.67,5.7,74.41,171.7,96.34,3835,41158,90.68,9.32
NADN110,Massachusetts Maritime Academy,168130.79,7.8,90.38,224.39,90.77,3709,45462,91.84,8.16
JPNN458,"California State University, East Bay (CSUEB)",221961.39,6.3,78.51,150.33,99.81,3864,49266,92.16,7.84
NAAN138,University of Massachusetts Amherst (UMass Amherst),244106.76,3.1,77.77,274.4,88.41,1592,25477,93.75,6.25
TIIT638,University of Massachusetts Medical School,196508.73,3.0,75.96,184.42,75.88,3460,24011,85.59,14.41
AANI110,Florida Atlantic University (FAU),225330.12,4.2,58.62,220.02,87.41,3178,39960,92.05,7.95
ERRM267,Georgia State University (GSU),232757.01,2.7,70.16,238.98,94.85,2746,17213,84.05,15.95
AIIA197,University of North Florida (UNF),205360.17,1.1,66.21,177.71,91.11,1795,12184,85.27,14.73
STSN782,University of Massachusetts Boston (UMass Boston),178894.43,6.0,96.8,194.17,93.44,4356,52067,91.63,8.37
NNDN160,"University of California, San Francisco (UCSF)",224170.55,6.2,54.97,283.82,83.7,2544,21295,88.05,11.95
TSNS757,Georgia Gwinnett College,240842.0,9.5,92.46,300.96,99.03,1646,42559,96.13,3.87
ADNA166,Western Kentucky University (WKU),192543.33,1.4,64.93,308.2,86.82,1539,47396,96.75,3.25
MEAR223,Valdosta State University (VSU),161969.6,3.1,73.88,301.02,86.73,1867,53593,96.52,3.48
IADA126,Middle Georgia State University,178551.95,7.2,93.6,265.56,90.95,2142,59435,96.40,3.60
NNIT715,New College of Florida,239712.06,9.4,67.2,334.0,83.92,3900,65966,94.09,5.91
AIAA159,Southern Connecticut State University (SCSU),201958.81,1.3,97.63,206.36,80.5,3134,20031,84.35,15.65
IITT709,Georgia Gwinnett College,164882.4,7.3,63.69,341.94,83.04,3367,42405,92.06,7.94
DIAI118,"California State University, Fullerton (Fullerton, CSUF, Cal State Fullerton)",180501.73,5.2,86.99,267.9,89.74,4619,50583,90.87,9.13
EEER290,University of Georgia (UGA),221734.49,1.0,60.91,168.19,79.84,1289,21968,94.13,5.87
NNND105,"California State University, Fresno (Fresno State)",153371.78,2.1,66.34,312.45,98.2,3929,71789,94.53,5.47
INSN761,Middle Georgia State University,152377.19,7.4,98.73,211.21,82.06,2893,19594,85.24,14.76
AIAN165,Northern Kentucky University (NKU),164815.2,2.4,85.75,204.3,80.97,4335,30678,85.87,14.13
NAPP484,Bainbridge State College,192906.82,2.8,79.16,289.19,84.23,4743,20817,77.22,22.78
IDAN118,University of North Florida (UNF),236741.46,9.9,55.77,324.04,78.78,3847,62880,93.88,6.12
RRAA291,Western Connecticut State University (WCSU),249147.11,1.6,91.34,251.48,95.52,4190,18670,77.56,22.44
AIAA195,Georgia Southwestern State University (GSW),241948.97,9.5,75.46,252.11,94.73,4554,28421,83.98,16.02
ISIN766,University of North Georgia (UNG),248774.38,4.6,70.81,274.94,92.46,3561,32718,89.12,10.88
AINI191,Dalton State College,212423.02,1.1,83.22,324.76,85.31,3133,57426,94.54,5.46
TNTI714,College of Coastal Georgia,189270.34,2.9,62.73,316.6,97.59,4607,30063,84.68,15.32
AAIA140,Gordon State College,224308.67,1.3,85.79,331.99,89.29,1174,52542,97.77,2.23
MRAE220,Northern Kentucky University (NKU),206503.77,9.5,88.82,224.17,75.58,1014,18132,94.41,5.59
DAIN157,East Georgia State College,214030.53,7.0,89.95,207.51,80.1,1375,22005,93.75,6.25
PAJN492,University of North Georgia (UNG),213361.66,1.7,86.16,185.07,80.58,1004,45228,97.78,2.22
IDAA145,"California State University, Bakersfield (CSUB)",197258.43,3.7,59.6,298.62,91.38,3917,48985,92.00,8.00
TTNN792,Armstrong State University,237608.3,6.9,99.01,157.99,80.96,2624,24044,89.09,10.91
NAIA162,University of Georgia (UGA),211946.36,6.7,85.93,295.76,81.06,1329,61702,97.85,2.15
MARR230,Kentucky State University,246034.06,9.5,70.98,347.46,98.56,1757,48530,96.38,3.62
NAAI112,Savannah State University,204451.81,7.9,64.47,206.45,96.34,1738,15532,88.81,11.19
ISSS717,University of South Florida (USF),150360.96,6.9,71.99,215.43,99.43,4282,22444,80.92,19.08
DDNA108,Gordon State College,223453.36,5.3,71.36,182.88,88.05,2477,14065,82.39,17.61
SNSN753,Florida Atlantic University (FAU),189037.03,7.1,92.97,254.42,78.16,1399,30667,95.44,4.56
DINA176,Augusta University,187399.58,8.9,88.16,258.06,88.82,2890,31306,90.77,9.23
MRER226,New College of Florida,179491.31,4.9,92.35,251.16,99.0,2642,63052,95.81,4.19
DDNA170,Armstrong State University,162731.23,6.0,83.65,261.75,75.6,3588,64977,94.48,5.52
TINS744,University of Kentucky (Kentucky or UK),178970.16,6.3,96.71,169.76,77.75,3318,67652,95.10,4.90
NDAN166,Florida A&M University (Florida A&M),237937.97,9.9,96.52,207.12,79.49,4511,68010,93.37,6.63
TGGI692,University of Central Florida (UCF),171986.82,8.8,60.43,232.54,90.46,3697,46094,91.98,8.02
INDA106,"California State University, Fullerton (Fullerton, CSUF, Cal State Fullerton)",213735.53,6.6,61.1,326.09,83.22,1689,19256,91.23,8.77
AEER225,University of Massachusetts Amherst (UMass Amherst),225849.12,8.8,70.77,309.16,90.74,2653,29750,91.08,8.92
IADN198,University of South Florida (USF),191122.02,7.6,64.46,278.4,90.87,3547,37109,90.44,9.56
TTTN786,"California State University, Bakersfield (CSUB)",206153.22,4.4,53.44,176.06,87.87,4678,70908,93.40,6.60
IAND108,University of Massachusetts Lowell (UMass Lowell),249032.08,3.6,63.07,199.16,88.1,4653,30033,84.51,15.49
JJNN465,University of Massachusetts Medical School,158861.15,7.0,73.16,203.93,86.19,2609,63449,95.89,4.11
IADA165,University of Central Florida (UCF),193761.96,1.2,82.72,229.84,82.66,1732,58537,97.04,2.96
ERAE267,Murray State University,215111.92,8.6,61.74,286.11,76.25,1432,21615,93.37,6.63
DDND199,Georgia Southern University,181644.44,3.9,65.64,201.49,96.72,1487,49884,97.02,2.98
NITS748,Westfield State University,204372.35,9.6,79.26,159.16,85.45,1174,13310,91.18,8.82
IDDD127,Fort Valley State University,168454.8,8.2,72.14,224.31,86.13,3738,74522,94.98,5.02
NITN791,Eastern Kentucky University (EKU),167221.11,8.5,86.09,197.23,87.6,3486,57769,93.97,6.03
IDIN170,University of Massachusetts Medical School,214557.81,6.4,63.18,162.91,98.08,4502,62503,92.80,7.20
MMMM226,Bridgewater State University,169195.83,8.8,74.73,270.55,81.35,3528,43392,91.87,8.13
DIDN132,"California State University, Chico (Chico State)",207072.38,7.7,70.09,293.61,85.46,3716,66737,94.43,5.57
APNP472,Fitchburg State University,192823.16,6.2,71.98,208.82,95.04,3703,48489,92.36,7.64
DANI186,Bainbridge State College,219193.81,7.4,98.58,330.16,96.73,3036,38119,92.04,7.96
TSTI758,University of Massachusetts Medical School,242619.97,1.9,90.63,172.37,76.8,3416,72869,95.31,4.69
DADD136,"University of California, Santa Cruz (UC Santa Cruz)",245625.76,4.9,71.48,161.31,77.03,3379,71316,95.26,4.74
AARR225,Morehead State University,219986.28,3.9,90.55,266.31,92.32,3709,44518,91.67,8.33
NAND119,Middle Georgia State University,234436.96,1.3,98.02,238.18,99.88,1960,15490,87.35,12.65
TTTT743,University of Central Florida (UCF),208254.1,4.7,54.73,154.62,91.08,3934,22101,82.20,17.80
NADN135,Florida Atlantic University (FAU),158738.46,7.8,72.73,261.91,92.97,2740,39408,93.05,6.95
NSIT712,"University of Louisville (Louisville, U of L, or UL)",241249.68,6.8,82.67,307.59,85.25,4119,26478,84.44,15.56
DINA151,"California State University, Fresno (Fresno State)",207929.79,4.3,67.12,310.25,80.52,2946,17244,82.92,17.08
RERE216,Georgia Southwestern State University (GSW),184350.62,2.2,54.37,327.32,84.5,2699,24527,89.00,11.00
DAIN191,Georgia Gwinnett College,205245.86,7.0,55.92,244.18,84.73,4426,51783,91.45,8.55
TTTG609,"California State University, East Bay (CSUEB)",241326.8,6.2,85.16,238.95,85.0,2594,30474,91.49,8.51
IIND112,University of Massachusetts Dartmouth (UMass Dartmouth),206006.4,4.6,98.16,243.51,83.48,1583,34175,95.37,4.63
NSIS738,Massachusetts College of Liberal Arts,211900.07,4.5,81.93,151.2,92.4,1020,64943,98.43,1.57
IIDD112,"University of California, Los Angeles (UCLA)",238639.34,5.1,58.78,169.41,81.23,1984,15794,87.44,12.56
MRRM287,University of West Florida (UWF),208703.79,2.1,64.47,310.42,81.91,4197,37840,88.91,11.09
DDAI191,Columbus State University,229025.42,7.7,82.41,342.16,78.3,4661,68963,93.24,6.76
ITIS749,Kennesaw State University,177235.1,8.5,51.41,338.01,89.87,1453,30393,95.22,4.78
ANDI177,Massachusetts College of Art and Design (MassArt),228043.43,4.5,86.25,275.17,84.94,1433,12540,88.57,11.43
PAPA423,Southern Connecticut State University (SCSU),183713.75,9.3,57.46,336.99,76.76,3039,68329,95.55,4.45
AIAN172,Western Connecticut State University (WCSU),157043.15,9.5,91.71,265.51,95.28,3177,54348,94.15,5.85
AEEA257,Columbus State University,184912.63,2.3,74.43,256.38,89.82,1608,19165,91.61,8.39
ININ177,"University of California, Merced (UC Merced)",207782.13,4.2,85.16,310.87,93.59,4239,59989,92.93,7.07
NSIS736,"California State University, Chico (Chico State)",210447.99,4.0,84.33,182.34,85.39,2522,14808,82.97,17.03
AIIN134,Valdosta State University (VSU),248496.88,4.0,66.51,277.87,90.5,2173,67754,96.79,3.21
IIIT635,Abraham Baldwin Agricultural College,192256.06,8.7,54.18,190.68,81.11,2847,27390,89.61,10.39
DIND185,Southern Connecticut State University (SCSU),218100.65,1.8,58.99,340.83,98.17,4506,32252,86.03,13.97
RERR298,Fitchburg State University,229543.77,1.5,80.87,194.43,84.83,1976,23124,91.45,8.55
NIIN195,"California State University, Bakersfield (CSUB)",194276.07,9.1,52.33,233.75,79.0,3144,42537,92.61,7.39
PAPN449,Georgia Highlands College,187672.46,6.2,93.14,347.17,78.9,2783,52720,94.72,5.28
AADN138,Florida Polytechnic University (Florida Poly or FPU),237057.57,8.3,99.07,251.66,93.67,1006,47906,97.90,2.10
STSS750,University of Massachusetts Medical School,224513.75,5.5,73.28,199.61,98.19,1490,68729,97.83,2.17
ADND194,Gordon State College,249295.57,9.0,87.84,270.02,98.03,3476,52254,93.35,6.65
AMRE222,Salem State University,192815.23,3.1,84.07,282.98,96.28,4147,41635,90.04,9.96
IDAI146,Florida Atlantic University (FAU),193669.67,7.4,92.69,165.13,81.3,1634,23363,93.01,6.99
NSIN761,Salem State University,177883.07,5.2,78.59,254.03,83.74,2625,74012,96.45,3.55
ANII126,University of Massachusetts Boston (UMass Boston),154386.76,7.7,84.0,255.46,86.1,3072,44151,93.04,6.96
NSIS798,Bainbridge State College,178734.8,6.8,70.78,246.67,93.68,1969,63355,96.89,3.11
DADD186,University of Florida (UF),177036.62,8.6,91.45,161.99,89.27,2044,58082,96.48,3.52
MMEM223,Georgia Gwinnett College,190148.86,7.2,59.96,301.57,86.93,1620,20102,91.94,8.06
DADI121,Florida Polytechnic University (Florida Poly or FPU),204545.77,4.0,50.86,203.59,79.29,1035,39676,97.39,2.61
TNTN742,"California State University, Fresno (Fresno State)",248757.42,4.0,56.95,194.8,99.81,4387,55338,92.07,7.93
INAD133,"University of Louisville (Louisville, U of L, or UL)",207139.08,8.6,53.01,266.04,84.73,1026,67293,98.48,1.52
ISIS763,Valdosta State University (VSU),184017.91,6.1,95.15,253.02,77.62,1241,34699,96.42,3.58
NAAA135,"California State University, Bakersfield (CSUB)",206377.2,2.9,68.39,177.62,97.7,1437,10072,85.73,14.27
RMMR246,Florida Atlantic University (FAU),180108.37,4.7,84.48,224.44,98.14,2034,16995,88.03,11.97
NAAN123,College of Coastal Georgia,178476.55,9.1,65.99,229.71,94.14,3243,49207,93.41,6.59
TSIN798,"California State University, East Bay (CSUEB)",202466.33,3.0,93.92,321.19,76.77,3886,61058,93.64,6.36
AIDI114,"University of California, Riverside (UC Riverside)",188156.42,7.0,99.82,213.26,99.66,3549,69153,94.87,5.13
PANJ425,Georgia Institute of Technology (Georgia Tech),193137.11,1.8,54.53,253.66,90.26,3054,34149,91.06,8.94
DAID134,Westfield State University,186305.55,5.4,65.23,343.81,91.36,3933,70588,94.43,5.57
MRMM272,Bainbridge State College,244006.65,1.6,56.84,163.01,89.97,2139,19624,89.10,10.90
INAI146,Florida International University (FIU),200840.16,3.3,72.59,262.45,86.07,1338,40780,96.72,3.28
TTGI604,Massachusetts College of Liberal Arts,170500.75,1.0,77.59,207.07,91.06,3596,18720,80.79,19.21
AADD159,Kentucky State University,243644.64,5.0,86.35,238.97,98.37,2374,50050,95.26,4.74
TSTI702,Valdosta State University (VSU),230546.99,9.4,53.4,201.43,78.77,4449,46223,90.37,9.63
ADND151,University of Massachusetts Amherst (UMass Amherst),248990.34,5.4,91.09,205.09,85.67,3593,57513,93.75,6.25
ERER251,South Georgia State College (SGSC),165478.92,5.7,83.91,212.89,99.83,3336,20460,83.70,16.30
IAIN149,Eastern Connecticut State University (ECSU),176448.69,4.6,81.55,338.25,99.75,2288,20551,88.87,11.13
NJPN448,University of North Florida (UNF),234422.97,5.8,57.93,221.3,76.93,3611,69582,94.81,5.19
INNA117,Middle Georgia State University,225695.43,6.8,89.6,207.87,75.27,4140,59890,93.09,6.91
INTT784,Florida International University (FIU),237105.75,7.0,54.56,217.06,82.94,4403,26719,83.52,16.48
AAII146,"University of California, Riverside (UC Riverside)",203765.16,4.3,54.88,179.76,84.86,4257,43551,90.23,9.77
EAMM213,Bridgewater State University,168608.75,3.9,97.88,188.43,81.03,2353,39298,94.01,5.99
ANNA117,Florida Polytechnic University (Florida Poly or FPU),159394.73,3.9,58.0,256.63,96.74,2243,68669,96.73,3.27
STIS788,Southern Connecticut State University (SCSU),152951.11,5.3,51.26,243.82,83.39,1127,57939,98.05,1.95
INAI132,Western Kentucky University (WKU),219113.42,1.5,74.83,295.09,86.84,3656,35791,89.79,10.21
IGII602,Massachusetts College of Liberal Arts,150596.78,5.2,72.38,292.71,88.88,3216,13450,76.09,23.91
IDNA147,Massachusetts Maritime Academy,181866.31,3.0,96.96,295.42,90.32,4534,27865,83.73,16.27
AAAM228,"University of California, Riverside (UC Riverside)",167938.71,6.0,70.39,283.38,95.52,3784,58039,93.48,6.52
DNID108,South Georgia State College (SGSC),240195.55,7.3,91.85,173.86,93.24,1899,32844,94.22,5.78
SINN762,Dalton State College,247313.58,7.0,78.05,161.13,77.43,3182,56687,94.39,5.61
NNIA164,Massachusetts College of Art and Design (MassArt),160713.96,1.4,99.94,196.46,77.63,2842,52433,94.58,5.42
SNTI763,Florida Gulf Coast University (FGCU),243994.47,8.3,82.09,296.15,78.54,4222,29385,85.63,14.37
INDN107,Albany State University,223189.98,3.1,96.09,335.51,79.11,1298,54968,97.64,2.36
REAE201,Fitchburg State University,240082.93,3.2,85.77,275.76,75.41,3206,12305,73.95,26.05
IANI183,Abraham Baldwin Agricultural College,221183.29,1.7,76.46,182.83,93.8,3885,50255,92.27,7.73
SSII703,"University of California, Santa Barbara (UC Santa Barbara)",230501.49,2.6,74.48,323.08,97.33,3856,63079,93.89,6.11
INAA136,"University of California, Berkeley (UC Berkeley)",197837.29,3.8,66.43,264.67,98.2,4059,11140,63.56,36.44
PJPP453,"University of California, Santa Barbara (UC Santa Barbara)",181483.24,6.0,56.81,330.46,79.47,2842,40627,93.00,7.00
AINA106,Salem State University,171260.73,5.3,77.95,187.45,91.61,2416,40471,94.03,5.97
MAAA270,Salem State University,248276.38,3.3,95.21,297.55,84.6,3954,14219,72.19,27.81
DDDI197,Atlanta Metropolitan State College,244445.22,4.5,71.87,182.1,88.56,2320,67577,96.57,3.43
NTTS742,Kennesaw State University,194266.04,4.3,75.29,216.76,80.19,2053,14281,85.62,14.38
DAAA120,"California State University, Dominguez Hills (CSUDH)",173733.26,6.6,64.71,222.79,87.24,3491,55994,93.77,6.23
ITIN727,South Georgia State College (SGSC),157202.42,6.3,83.11,192.76,90.21,2323,67355,96.55,3.45
IDDN191,University of West Georgia (UWG),231253.89,1.9,92.73,210.76,84.5,3539,23229,84.76,15.24
MEAM263,"California State University, Channel Islands (CSUCI or CI)",155838.8,9.8,69.51,276.57,81.49,2562,36723,93.02,6.98
NINI133,Framingham State University,229938.28,8.5,92.88,300.68,95.06,3867,40315,90.41,9.59
AJNA467,University of Kentucky (Kentucky or UK),197730.35,1.3,94.57,327.77,90.05,1717,40946,95.81,4.19
NIIA134,"California State University, Dominguez Hills (CSUDH)",215326.43,6.1,92.26,180.93,96.09,3592,37843,90.51,9.49
TNTN763,University of West Georgia (UWG),163287.25,9.7,69.05,274.45,97.41,2239,32707,93.15,6.85
AIDD188,"California State University, East Bay (CSUEB)",195752.52,6.8,98.54,316.06,91.44,3297,26059,87.35,12.65
AEEE252,University of Kentucky (Kentucky or UK),246952.01,4.5,70.51,170.19,83.1,1440,28297,94.91,5.09
ADII197,Georgia Southern University,193388.72,3.0,88.52,332.37,85.05,3012,58709,94.87,5.13
IIIT654,University of North Georgia (UNG),190848.41,9.2,69.36,190.04,83.39,2790,69108,95.96,4.04
DNID103,Florida Gulf Coast University (FGCU),222860.06,8.3,78.98,159.46,99.17,2405,17458,86.22,13.78
NNSI771,Florida Atlantic University (FAU),224070.92,9.6,98.3,202.8,92.39,3080,26775,88.50,11.50
NDDI183,Florida International University (FIU),150262.62,9.6,78.45,204.76,87.87,4465,70868,93.70,6.30
AERE220,Abraham Baldwin Agricultural College,152829.46,6.6,68.72,277.68,96.27,3109,21166,85.31,14.69
DNIA185,Fitchburg State University,202836.32,4.3,59.46,177.29,75.14,2957,13169,77.55,22.45
ISSN776,Dalton State College,247027.02,9.4,71.76,318.04,93.53,3320,35608,90.68,9.32
AIND175,Florida International University (FIU),186545.42,9.2,69.44,221.46,82.23,4071,15535,73.79,26.21
SNNI773,Southern Connecticut State University (SCSU),156310.75,6.8,54.72,319.08,85.74,4036,28822,86.00,14.00
IADD149,Eastern Connecticut State University (ECSU),203544.55,4.6,80.0,218.35,78.79,1604,65301,97.54,2.46
ARAE230,University of Georgia (UGA),165366.5,6.8,53.77,276.39,81.08,3505,32213,89.12,10.88
DIDA184,"California State University, Channel Islands (CSUCI or CI)",173541.84,7.9,88.05,185.25,91.26,1091,56057,98.05,1.95
ITTT737,"University of California, Los Angeles (UCLA)",247188.72,8.4,91.38,166.43,86.43,3292,59856,94.50,5.50
DINN158,University of Georgia (UGA),170754.08,9.3,95.64,277.88,87.95,1242,16857,92.63,7.37
AJAA426,University of Kentucky (Kentucky or UK),236981.91,1.7,69.01,175.1,91.28,3438,31605,89.12,10.88
NADN118,"California State University, Fresno (Fresno State)",194135.77,7.9,70.39,288.07,88.0,2922,60145,95.14,4.86
AEMM203,Florida Atlantic University (FAU),207122.5,7.7,94.08,338.2,91.98,3876,38513,89.94,10.06
DANN113,University of Massachusetts Amherst (UMass Amherst),181333.28,9.3,55.33,305.92,77.07,2981,43510,93.15,6.85
SNSN765,University of Massachusetts Lowell (UMass Lowell),232954.27,9.7,76.57,325.56,99.87,1939,70925,97.27,2.73
NDDA113,East Georgia State College,249787.55,1.4,72.22,206.25,93.37,1861,11951,84.43,15.57
TNNT780,Atlanta Metropolitan State College,189555.42,6.7,75.95,281.91,89.4,3563,13904,74.37,25.63
NAAN135,Bainbridge State College,194293.31,7.8,66.57,298.55,97.27,2804,31379,91.06,8.94
ERAA250,"University of California, Santa Cruz (UC Santa Cruz)",194715.58,8.3,50.18,221.91,75.12,1772,53473,96.69,3.31
NADD144,Georgia Southern University,231803.73,5.9,81.31,197.24,87.06,2994,36564,91.81,8.19
