loan_id,customer_id,loan_type,principal_amount,interest_rate,term_month,start_date,end_date
121955681,284585,Personal,511174.65,12.09,63,2021-04-22 23:15:41.642873,2026-06-25 23:15:41.642873
121971235,1005715,Personal,1408618.16,14.42,43,2018-10-20 23:15:41.642873,2022-05-02 23:15:41.642873
121986790,242692,Housing,1673275.53,13.44,116,2022-03-21 23:15:41.642873,2031-09-30 23:15:41.642873
122002346,292207,Vehicle,696705.54,11.26,48,2023-07-05 23:15:41.642873,2027-06-14 23:15:41.642873
122017903,895850,Education,1537960.23,13.26,51,2019-08-14 23:15:41.642873,2023-10-22 23:15:41.642873
122033461,320320,Business,767473.93,9.43,91,2015-05-27 23:15:41.642873,2022-11-16 23:15:41.642873
122049020,417009,Education,1504930.41,8.34,107,2017-06-15 23:15:41.642873,2026-03-30 23:15:41.642873
122064580,267315,Business,801346.3,14.24,89,2016-11-21 23:15:41.642873,2024-03-14 23:15:41.642873
122080141,36347,Education,1233312.76,14.49,94,2014-07-04 23:15:41.642873,2022-03-24 23:15:41.642873
122095703,714326,Personal,1004808.32,10.58,73,2013-10-11 23:15:41.642873,2019-10-10 23:15:41.642873
122111266,829037,Personal,1108224.14,14.95,104,2022-11-05 23:15:41.642873,2031-05-22 23:15:41.642873
122126830,765409,Education,972066.11,14.17,52,2019-04-11 23:15:41.642873,2023-07-19 23:15:41.642873
122142395,265554,Business,1890806.81,7.95,93,2019-08-28 23:15:41.642873,2027-04-18 23:15:41.642873
122157961,986301,Personal,1497555.54,9.85,36,2019-08-03 23:15:41.642873,2022-07-18 23:15:41.642873
122173528,150714,Housing,1406890.7,10.93,81,2014-06-12 23:15:41.642873,2021-02-05 23:15:41.642873
122189096,774533,Education,1639990.09,10.42,105,2014-07-18 23:15:41.642873,2023-03-03 23:15:41.642873
122204665,821615,Personal,1949601.21,14.75,105,2024-05-09 23:15:41.642873,2032-12-23 23:15:41.642873
122220235,160558,Education,880192.51,11.9,70,2024-01-09 23:15:41.642873,2029-10-09 23:15:41.642873
122235806,111725,Vehicle,1408711.71,10.92,99,2014-08-04 23:15:41.642873,2022-09-21 23:15:41.642873
122251378,918070,Personal,947575.66,10.68,71,2013-03-03 23:15:41.642873,2019-01-01 23:15:41.642873
122266951,79653,Business,1949073.96,11.7,88,2024-05-30 23:15:41.642873,2031-08-22 23:15:41.642873
122282525,515824,Vehicle,669528.88,14.5,41,2020-02-05 23:15:41.642873,2023-06-19 23:15:41.642873
122298100,72033,Business,1224332.11,8.08,56,2018-11-18 23:15:41.642873,2023-06-25 23:15:41.642873
122313676,663165,Personal,1650499.83,12.69,113,2014-04-16 23:15:41.642873,2023-07-28 23:15:41.642873
122329253,681039,Business,919166.67,14.54,37,2024-06-24 23:15:41.642873,2027-07-09 23:15:41.642873
122344831,947324,Housing,589146.26,10.42,73,2013-10-28 23:15:41.642873,2019-10-27 23:15:41.642873
122360410,639206,Vehicle,1981483.97,8.29,83,2024-01-27 23:15:41.642873,2030-11-21 23:15:41.642873
122375990,103776,Personal,1978262.88,13.7,79,2015-07-16 23:15:41.642873,2022-01-10 23:15:41.642873
122391571,747174,Business,1804783.66,9.89,57,2014-07-13 23:15:41.642873,2019-03-19 23:15:41.642873
122407153,280545,Personal,1622942.91,14.34,80,2021-08-21 23:15:41.642873,2028-03-17 23:15:41.642873
122422736,362260,Education,1427971.06,8.43,116,2018-08-27 23:15:41.642873,2028-03-07 23:15:41.642873
122438320,240239,Business,1251544.54,8.52,111,2022-09-18 23:15:41.642873,2031-10-31 23:15:41.642873
122453905,277743,Vehicle,688964.16,15.15,92,2018-12-25 23:15:41.642873,2026-07-16 23:15:41.642873
122469491,908006,Business,1858646.43,14.38,118,2013-08-25 23:15:41.642873,2023-05-05 23:15:41.642873
122485078,229521,Vehicle,1115695.44,8.47,61,2015-09-22 23:15:41.642873,2020-09-25 23:15:41.642873
122500666,169854,Housing,1631418.46,11.73,78,2024-07-17 23:15:41.642873,2030-12-13 23:15:41.642873
122516255,211693,Personal,1305991.56,11.33,90,2014-03-03 23:15:41.642873,2021-07-24 23:15:41.642873
122531845,962874,Housing,1609978.21,11.44,52,2017-12-10 23:15:41.642873,2022-03-19 23:15:41.642873
122547436,902755,Vehicle,858718.12,13.93,59,2020-10-20 23:15:41.642873,2025-08-25 23:15:41.642873
122563028,776177,Personal,527830.97,11.52,58,2017-06-30 23:15:41.642873,2022-04-05 23:15:41.642873
122578621,628346,Education,906114.02,9.97,49,2019-07-22 23:15:41.642873,2023-07-31 23:15:41.642873
122594215,443130,Education,1131658.41,15.28,117,2015-03-28 23:15:41.642873,2024-11-05 23:15:41.642873
122609810,197582,Housing,688206.85,14.4,43,2018-09-15 23:15:41.642873,2022-03-28 23:15:41.642873
122625406,83888,Business,969939.31,10.59,38,2018-04-16 23:15:41.642873,2021-05-30 23:15:41.642873
122641003,795922,Housing,1894722.67,9.31,90,2024-02-07 23:15:41.642873,2031-06-30 23:15:41.642873
122656601,170728,Housing,915179.84,14.84,75,2013-12-10 23:15:41.642873,2020-02-07 23:15:41.642873
122672200,660003,Education,1218479.28,8.89,84,2015-08-25 23:15:41.642873,2022-07-19 23:15:41.642873
122687800,126358,Education,1270648.05,11.91,94,2013-06-06 23:15:41.642873,2021-02-24 23:15:41.642873
122703401,732460,Vehicle,881403.93,13.51,42,2019-08-08 23:15:41.642873,2023-01-19 23:15:41.642873
122719003,873710,Education,1492579.57,10.65,114,2014-06-04 23:15:41.642873,2023-10-15 23:15:41.642873
122734606,864844,Personal,603152.16,10.06,49,2018-08-26 23:15:41.642873,2022-09-04 23:15:41.642873
122750210,424893,Business,823483.31,7.97,65,2022-10-23 23:15:41.642873,2028-02-24 23:15:41.642873
122765815,689922,Education,971738.42,9.19,93,2019-09-14 23:15:41.642873,2027-05-05 23:15:41.642873
122781421,955424,Vehicle,1772100.73,10.45,108,2022-05-21 23:15:41.642873,2031-04-04 23:15:41.642873
122797028,780266,Business,1020823.36,10.85,54,2015-10-12 23:15:41.642873,2020-03-19 23:15:41.642873
122812636,155924,Vehicle,1920625.68,14.87,67,2021-10-30 23:15:41.642873,2027-05-02 23:15:41.642873
122828245,321089,Personal,1691116.48,13.96,101,2014-04-27 23:15:41.642873,2022-08-13 23:15:41.642873
122843855,316309,Personal,1984324.76,12.66,48,2022-06-22 23:15:41.642873,2026-06-01 23:15:41.642873
122859466,541222,Personal,1203962.54,9.33,78,2014-04-26 23:15:41.642873,2020-09-21 23:15:41.642873
122875078,738588,Business,1446506.55,12.56,106,2016-04-30 23:15:41.642873,2025-01-13 23:15:41.642873
122890691,793738,Business,1283131.59,8.19,102,2013-12-03 23:15:41.642873,2022-04-20 23:15:41.642873
122906305,566534,Education,949594.56,14.28,74,2014-02-17 23:15:41.642873,2020-03-17 23:15:41.642873
122921920,147511,Housing,980182.5,10.36,59,2014-09-16 23:15:41.642873,2019-07-22 23:15:41.642873
122937536,75183,Personal,1452464.95,10.13,46,2022-12-05 23:15:41.642873,2026-09-15 23:15:41.642873
122953153,933952,Vehicle,1449174.21,9.81,70,2014-11-01 23:15:41.642873,2020-08-01 23:15:41.642873
122968771,169484,Housing,1989796.72,9.33,62,2022-12-06 23:15:41.642873,2028-01-09 23:15:41.642873
122984390,876275,Personal,1136960.87,7.62,109,2015-09-12 23:15:41.642873,2024-08-25 23:15:41.642873
123000010,467533,Housing,1446853.01,12.97,84,2019-04-17 23:15:41.642873,2026-03-11 23:15:41.642873
123015631,181083,Personal,1410050.06,9.74,88,2013-06-27 23:15:41.642873,2020-09-18 23:15:41.642873
123031253,605668,Personal,934317.75,15.36,119,2022-06-01 23:15:41.642873,2032-03-10 23:15:41.642873
123046876,576676,Vehicle,1171807.21,8.49,114,2022-10-08 23:15:41.642873,2032-02-18 23:15:41.642873
123062500,213654,Education,837985.42,15.69,96,2024-07-06 23:15:41.642873,2032-05-25 23:15:41.642873
123078125,707962,Personal,958313.11,11.61,78,2022-10-18 23:15:41.642873,2029-03-15 23:15:41.642873
123093751,42693,Housing,1702580.33,9.04,112,2024-08-27 23:15:41.642873,2033-11-08 23:15:41.642873
123109378,203223,Personal,1831497.38,14.32,37,2016-10-08 23:15:41.642873,2019-10-23 23:15:41.642873
123125006,202009,Vehicle,1234919.69,10.45,78,2018-05-06 23:15:41.642873,2024-10-01 23:15:41.642873
123140635,16661,Vehicle,839791.86,13.35,106,2018-09-09 23:15:41.642873,2027-05-25 23:15:41.642873
123156265,953939,Housing,1543827.84,13.02,113,2023-04-24 23:15:41.642873,2032-08-04 23:15:41.642873
123171896,573144,Business,1952557.68,11.26,110,2021-09-18 23:15:41.642873,2030-10-01 23:15:41.642873
123187528,741620,Vehicle,1908671.89,13.62,61,2015-11-22 23:15:41.642873,2020-11-25 23:15:41.642873
123203161,226052,Business,1603498.73,11.9,67,2013-07-17 23:15:41.642873,2019-01-17 23:15:41.642873
123218795,346605,Business,500548.91,10.17,97,2014-12-22 23:15:41.642873,2022-12-10 23:15:41.642873
123234430,130801,Personal,980201.53,11.74,110,2016-08-08 23:15:41.642873,2025-08-21 23:15:41.642873
123250066,968779,Business,1518751.72,12.77,89,2021-01-25 23:15:41.642873,2028-05-18 23:15:41.642873
123265703,803754,Vehicle,1014069.65,8.31,86,2021-08-04 23:15:41.642873,2028-08-27 23:15:41.642873
123281341,327134,Business,871034.87,10.98,113,2016-08-04 23:15:41.642873,2025-11-15 23:15:41.642873
123296980,483113,Business,1269124.63,12.12,110,2014-08-31 23:15:41.642873,2023-09-13 23:15:41.642873
123312620,456288,Business,1454695.79,10.02,92,2017-06-09 23:15:41.642873,2024-12-29 23:15:41.642873
123328261,658790,Education,1850809.04,12.98,83,2016-12-20 23:15:41.642873,2023-10-15 23:15:41.642873
123343903,367444,Personal,754066.35,8.47,59,2016-04-25 23:15:41.642873,2021-02-28 23:15:41.642873
123359546,160834,Housing,711137.63,8.09,41,2013-04-29 23:15:41.642873,2016-09-10 23:15:41.642873
123375190,138198,Personal,555514.73,12.98,60,2021-11-25 23:15:41.642873,2026-10-30 23:15:41.642873
123390835,232691,Education,591367.35,14.51,39,2018-07-20 23:15:41.642873,2021-10-02 23:15:41.642873
123406481,886690,Education,832004.06,11.68,99,2015-11-30 23:15:41.642873,2024-01-17 23:15:41.642873
123422128,774347,Education,803816.35,12.9,48,2023-03-31 23:15:41.642873,2027-03-10 23:15:41.642873
123437776,434892,Business,1602317.92,12.34,96,2023-06-08 23:15:41.642873,2031-04-27 23:15:41.642873
123453425,51994,Business,1181256.76,9.92,119,2023-11-25 23:15:41.642873,2033-09-03 23:15:41.642873
123469075,855406,Housing,1031113.8,11.72,118,2020-12-01 23:15:41.642873,2030-08-11 23:15:41.642873
123484726,56182,Vehicle,1592259.75,7.92,106,2018-08-28 23:15:41.642873,2027-05-13 23:15:41.642873
123500378,386343,Education,1640651.86,10.53,71,2021-02-18 23:15:41.642873,2026-12-19 23:15:41.642873
123516031,603263,Personal,1939952.92,14.84,54,2022-04-21 23:15:41.642873,2026-09-27 23:15:41.642873
123531685,624776,Education,1482213.99,14.53,114,2019-10-04 23:15:41.642873,2029-02-13 23:15:41.642873
123547340,415358,Business,879955.73,13.56,103,2018-11-21 23:15:41.642873,2027-05-08 23:15:41.642873
123562996,242104,Vehicle,1963967.15,14.14,61,2015-10-06 23:15:41.642873,2020-10-09 23:15:41.642873
123578653,517807,Personal,1416021.3,15.08,90,2013-08-15 23:15:41.642873,2021-01-05 23:15:41.642873
123594311,484419,Business,1573167.5,14.68,75,2024-08-18 23:15:41.642873,2030-10-16 23:15:41.642873
123609970,173000,Education,1429624.68,10.01,37,2023-04-15 23:15:41.642873,2026-04-29 23:15:41.642873
123625630,801213,Vehicle,517606.2,7.6,115,2019-11-15 23:15:41.642873,2029-04-26 23:15:41.642873
123641291,371576,Education,1536273.64,13.54,104,2021-06-08 23:15:41.642873,2029-12-23 23:15:41.642873
123656953,987186,Education,928755.59,15.63,79,2013-11-28 23:15:41.642873,2020-05-25 23:15:41.642873
123672616,659088,Personal,1093117.51,9.35,69,2024-01-10 23:15:41.642873,2029-09-10 23:15:41.642873
123688280,208405,Education,1351417.94,10.54,50,2024-01-20 23:15:41.642873,2028-02-28 23:15:41.642873
123703945,324902,Housing,1181239.1,8.13,99,2021-10-25 23:15:41.642873,2029-12-12 23:15:41.642873
123719611,583258,Personal,1213434.99,14.05,112,2021-08-29 23:15:41.642873,2030-11-10 23:15:41.642873
123735278,447708,Housing,1422998.19,13.77,115,2021-02-18 23:15:41.642873,2030-07-31 23:15:41.642873
123750946,425214,Housing,1347788.34,15.08,78,2021-07-24 23:15:41.642873,2027-12-20 23:15:41.642873
123766615,643507,Business,897853.58,11.25,94,2023-12-04 23:15:41.642873,2031-08-24 23:15:41.642873
123782285,59815,Education,841276.57,14.13,115,2023-11-17 23:15:41.642873,2033-04-28 23:15:41.642873
123797956,758252,Housing,1781109.36,14.63,92,2020-10-17 23:15:41.642873,2028-05-08 23:15:41.642873
123813628,664875,Education,1249673.22,14.48,115,2024-02-07 23:15:41.642873,2033-07-19 23:15:41.642873
123829301,500737,Housing,870835.93,12.42,65,2023-05-19 23:15:41.642873,2028-09-19 23:15:41.642873
123844975,694375,Vehicle,1753361.69,14.65,110,2017-11-05 23:15:41.642873,2026-11-18 23:15:41.642873
123860650,877666,Education,642007.58,10.59,73,2014-10-10 23:15:41.642873,2020-10-08 23:15:41.642873
123876326,713355,Housing,1027864.03,13.82,62,2020-04-11 23:15:41.642873,2025-05-15 23:15:41.642873
123892003,298080,Business,661028.28,14.96,70,2017-04-21 23:15:41.642873,2023-01-20 23:15:41.642873
123907681,369783,Business,1007371.57,15.33,95,2018-04-24 23:15:41.642873,2026-02-11 23:15:41.642873
123923360,129777,Business,1377717.25,7.68,100,2020-09-06 23:15:41.642873,2028-11-23 23:15:41.642873
123939040,340741,Vehicle,1651096.21,14.88,96,2017-02-22 23:15:41.642873,2025-01-11 23:15:41.642873
123954721,158912,Vehicle,1723066.3,12.24,72,2024-04-06 23:15:41.642873,2030-03-06 23:15:41.642873
123970403,417270,Housing,1754292.94,10.52,81,2023-08-23 23:15:41.642873,2030-04-18 23:15:41.642873
123986086,518454,Business,1238266.86,12.05,45,2013-09-22 23:15:41.642873,2017-06-03 23:15:41.642873
124001770,667405,Education,572274.42,14.5,42,2019-10-06 23:15:41.642873,2023-03-19 23:15:41.642873
124017455,171202,Housing,1145947.37,13.42,103,2014-06-06 23:15:41.642873,2022-11-21 23:15:41.642873
124033141,712696,Business,1251390.88,14.85,92,2020-02-01 23:15:41.642873,2027-08-23 23:15:41.642873
124048828,806061,Business,1633238.25,11.88,47,2020-03-09 23:15:41.642873,2024-01-18 23:15:41.642873
124064516,400648,Personal,1818786.32,14.11,56,2016-09-10 23:15:41.642873,2021-04-17 23:15:41.642873
124080205,425995,Personal,1533509.75,7.75,78,2013-10-04 23:15:41.642873,2020-03-01 23:15:41.642873
124095895,338959,Housing,870472.38,12.5,103,2016-07-12 23:15:41.642873,2024-12-27 23:15:41.642873
124111586,704228,Education,929768.87,9.28,104,2024-01-22 23:15:41.642873,2032-08-07 23:15:41.642873
124127278,456704,Business,834259.05,9.12,55,2013-08-08 23:15:41.642873,2018-02-13 23:15:41.642873
124142971,790166,Business,1425035.01,9.61,51,2014-11-25 23:15:41.642873,2019-02-02 23:15:41.642873
124158665,435439,Housing,931746.65,10.7,87,2017-05-16 23:15:41.642873,2024-07-08 23:15:41.642873
124174360,211182,Personal,1090434.53,13.7,116,2014-08-26 23:15:41.642873,2024-03-06 23:15:41.642873
124190056,615778,Housing,1027168.57,10.33,93,2020-09-07 23:15:41.642873,2028-04-28 23:15:41.642873
124205753,482162,Housing,1093230.02,10.97,73,2019-08-01 23:15:41.642873,2025-07-30 23:15:41.642873
124221451,80581,Vehicle,516633.88,7.78,99,2013-04-07 23:15:41.642873,2021-05-25 23:15:41.642873
124237150,956226,Vehicle,1919653.33,11.3,119,2016-12-04 23:15:41.642873,2026-09-13 23:15:41.642873
124252850,978666,Vehicle,1549756.91,12.3,95,2022-01-04 23:15:41.642873,2029-10-24 23:15:41.642873
124268551,189351,Housing,644398.63,12.44,68,2023-11-22 23:15:41.642873,2029-06-23 23:15:41.642873
124284253,867514,Vehicle,1742822.79,11.13,103,2017-11-11 23:15:41.642873,2026-04-28 23:15:41.642873
124299956,146390,Business,1167441.96,7.75,109,2019-11-25 23:15:41.642873,2028-11-07 23:15:41.642873
124315660,432989,Business,1862200.0,8.52,73,2023-03-20 23:15:41.642873,2029-03-18 23:15:41.642873
124331365,42311,Business,1572078.99,11.04,59,2013-04-08 23:15:41.642873,2018-02-11 23:15:41.642873
124347071,354289,Housing,1139898.6,7.87,57,2020-02-06 23:15:41.642873,2024-10-12 23:15:41.642873
124362778,695787,Personal,1572554.05,10.0,46,2024-03-23 23:15:41.642873,2028-01-02 23:15:41.642873
124378486,112546,Business,1361648.95,13.38,76,2018-04-02 23:15:41.642873,2024-06-29 23:15:41.642873
124394195,450863,Personal,872377.96,13.41,87,2014-08-11 23:15:41.642873,2021-10-03 23:15:41.642873
124409905,537231,Vehicle,1481584.85,12.09,88,2017-07-02 23:15:41.642873,2024-09-23 23:15:41.642873
124425616,828472,Vehicle,1182166.09,7.67,107,2022-08-16 23:15:41.642873,2031-05-31 23:15:41.642873
124441328,205836,Vehicle,1729382.03,11.71,88,2019-10-15 23:15:41.642873,2027-01-06 23:15:41.642873
124457041,495528,Vehicle,1385322.81,14.75,80,2013-08-29 23:15:41.642873,2020-03-25 23:15:41.642873
124472755,337162,Personal,986950.84,9.23,97,2020-08-24 23:15:41.642873,2028-08-12 23:15:41.642873
124488470,401173,Vehicle,1799099.77,11.63,41,2021-08-04 23:15:41.642873,2024-12-16 23:15:41.642873
124504186,893653,Housing,1726822.18,13.37,87,2014-01-28 23:15:41.642873,2021-03-22 23:15:41.642873
124519903,667652,Housing,764848.77,13.95,79,2020-11-26 23:15:41.642873,2027-05-24 23:15:41.642873
124535621,694904,Vehicle,1576979.93,13.15,79,2015-05-09 23:15:41.642873,2021-11-03 23:15:41.642873
124551340,719935,Business,1263761.08,12.78,117,2023-07-24 23:15:41.642873,2033-03-03 23:15:41.642873
124567060,357372,Education,831811.17,12.78,108,2018-10-15 23:15:41.642873,2027-08-29 23:15:41.642873
124582781,973087,Vehicle,1116574.07,8.42,98,2021-03-13 23:15:41.642873,2029-03-31 23:15:41.642873
124598503,450402,Education,1088413.85,9.22,36,2015-08-05 23:15:41.642873,2018-07-20 23:15:41.642873
124614226,264384,Education,1378091.01,15.66,90,2019-03-17 23:15:41.642873,2026-08-07 23:15:41.642873
124629950,166837,Education,1835764.65,14.95,93,2016-11-19 23:15:41.642873,2024-07-10 23:15:41.642873
124645675,813476,Education,1439363.44,8.98,58,2015-09-02 23:15:41.642873,2020-06-07 23:15:41.642873
124661401,215116,Personal,1910009.69,14.67,106,2018-09-16 23:15:41.642873,2027-06-01 23:15:41.642873
124677128,811904,Education,1230355.0,15.73,98,2019-02-13 23:15:41.642873,2027-03-03 23:15:41.642873
124692856,952240,Education,653351.43,8.14,65,2023-05-10 23:15:41.642873,2028-09-10 23:15:41.642873
124708585,351367,Personal,1099105.64,14.59,118,2020-06-04 23:15:41.642873,2030-02-12 23:15:41.642873
124724315,836662,Education,536978.72,10.97,110,2013-06-20 23:15:41.642873,2022-07-03 23:15:41.642873
124740046,232660,Vehicle,1764915.16,14.84,51,2022-06-24 23:15:41.642873,2026-09-01 23:15:41.642873
124755778,705748,Business,1276105.83,12.05,53,2015-01-03 23:15:41.642873,2019-05-12 23:15:41.642873
124771511,943772,Personal,632960.41,12.02,91,2013-03-30 23:15:41.642873,2020-09-19 23:15:41.642873
124787245,159040,Personal,1715168.11,8.97,63,2014-09-11 23:15:41.642873,2019-11-14 23:15:41.642873
124802980,884693,Personal,804734.4,12.49,114,2014-04-07 23:15:41.642873,2023-08-18 23:15:41.642873
124818716,298762,Business,531852.79,9.08,120,2020-09-25 23:15:41.642873,2030-08-04 23:15:41.642873
124834453,339060,Business,1870035.09,8.11,39,2018-12-31 23:15:41.642873,2022-03-15 23:15:41.642873
124850191,368171,Vehicle,941575.13,7.68,64,2021-10-29 23:15:41.642873,2027-01-31 23:15:41.642873
124865930,677809,Business,560808.6,8.84,108,2018-04-21 23:15:41.642873,2027-03-05 23:15:41.642873
124881670,915552,Vehicle,1025542.7,11.19,66,2024-06-15 23:15:41.642873,2029-11-16 23:15:41.642873
124897411,197610,Housing,1082312.72,10.66,50,2022-09-24 23:15:41.642873,2026-11-02 23:15:41.642873
124913153,31750,Housing,737378.19,11.88,82,2019-12-15 23:15:41.642873,2026-09-09 23:15:41.642873
124928896,991849,Business,1351348.94,10.33,119,2017-11-12 23:15:41.642873,2027-08-22 23:15:41.642873
124944640,356395,Personal,1831933.67,7.52,85,2019-07-25 23:15:41.642873,2026-07-18 23:15:41.642873
124960385,781380,Business,650893.69,14.38,92,2018-12-09 23:15:41.642873,2026-06-30 23:15:41.642873
124976131,410453,Business,1328993.43,11.67,110,2022-09-06 23:15:41.642873,2031-09-19 23:15:41.642873
124991878,292393,Housing,1985652.64,9.2,91,2016-10-25 23:15:41.642873,2024-04-16 23:15:41.642873
125007626,34439,Vehicle,962582.73,8.73,70,2022-11-26 23:15:41.642873,2028-08-26 23:15:41.642873
125023375,948302,Housing,1022848.28,12.14,118,2015-02-07 23:15:41.642873,2024-10-17 23:15:41.642873
125039125,918579,Vehicle,1533282.66,15.28,45,2017-02-26 23:15:41.642873,2020-11-07 23:15:41.642873
125054876,240112,Personal,1893843.83,8.93,94,2015-12-06 23:15:41.642873,2023-08-26 23:15:41.642873
125070628,553858,Housing,742261.22,12.82,61,2021-02-27 23:15:41.642873,2026-03-03 23:15:41.642873
