fc_id,fc_release_to_mfg_date,fc_release_to_mfg_count,fc_arrival_from_mfg_date,fc_arrival_from_mfg_count,fc_inspection_date,fc_mfg_facility_id,fc_release_to_shipment_date,mfg_facility_id,to_mfg_facility_arrival_date,from_mfg_facility_departure_date,mfg_facility_input_count,mfg_facility_output_count,mfg_facility_backlog_count,mfg_facility_product_capability_count
FC#40635,2019-10-14 13:15:36.937962,626,2019-10-25 13:15:36.937962,798,2024-08-11 13:00:36.937962,MFG_ID#1934,2019-10-02 13:15:36.937962,MFG_ID#1934,2019-10-17 13:15:36.937962,2019-10-18 13:15:36.937962,125547,89790,35757,139
FC#115043,2024-12-01 08:33:36.937974,937,2024-12-11 08:33:36.937974,621,2022-11-22 05:37:36.937974,MFG_ID#534,2024-12-11 08:33:36.937974,MFG_ID#534,2024-12-03 08:33:36.937974,2024-12-06 08:33:36.937974,185187,159676,25511,86
FC#148759,2019-07-26 02:49:36.937985,75,2019-08-04 02:49:36.937985,502,2022-02-16 17:16:36.937985,MFG_ID#1453,2019-08-05 02:49:36.937985,MFG_ID#1453,2019-07-28 02:49:36.937985,2019-07-30 02:49:36.937985,143486,113382,30104,108
FC#132783,2020-04-25 17:49:36.937995,556,2020-05-02 17:49:36.937995,442,2021-10-18 16:39:36.937995,MFG_ID#1607,2020-04-06 17:49:36.937995,MFG_ID#1607,2020-04-29 17:49:36.937995,2020-05-03 17:49:36.937995,159113,124611,34502,75
FC#188402,2023-08-02 04:24:36.938010,25,2023-08-11 04:24:36.938010,914,2021-03-29 04:18:36.938010,MFG_ID#1776,2023-07-11 04:24:36.938010,MFG_ID#1776,2023-08-05 04:24:36.938010,2023-08-08 04:24:36.938010,195599,182255,13344,130
FC#138717,2019-08-24 17:25:36.938021,37,2019-09-03 17:25:36.938021,385,2021-06-07 05:49:36.938021,MFG_ID#1952,2019-09-12 17:25:36.938021,MFG_ID#1952,2019-08-28 17:25:36.938021,2019-08-31 17:25:36.938021,156683,126247,30436,89
FC#129817,2016-04-15 01:26:36.938032,831,2016-04-22 01:26:36.938032,824,2023-05-29 16:23:36.938032,MFG_ID#862,2016-03-25 01:26:36.938032,MFG_ID#862,2016-04-18 01:26:36.938032,2016-04-22 01:26:36.938032,196489,186947,9542,141
FC#86218,2021-06-05 09:50:36.938043,155,2021-06-17 09:50:36.938043,787,2023-04-05 05:02:36.938043,MFG_ID#1266,2021-06-13 09:50:36.938043,MFG_ID#1266,2021-06-08 09:50:36.938043,2021-06-12 09:50:36.938043,127658,84264,43394,102
FC#50176,2024-08-16 04:25:36.938054,806,2024-08-28 04:25:36.938054,720,2023-03-16 12:40:36.938054,MFG_ID#546,2024-07-24 04:25:36.938054,MFG_ID#546,2024-08-18 04:25:36.938054,2024-08-21 04:25:36.938054,197603,151113,46490,99
FC#110431,2019-04-25 23:55:36.938065,300,2019-05-07 23:55:36.938065,424,2024-12-12 04:51:36.938065,MFG_ID#1696,2019-05-04 23:55:36.938065,MFG_ID#1696,2019-04-28 23:55:36.938065,2019-04-29 23:55:36.938065,192435,155206,37229,63
FC#80944,2023-03-22 04:34:36.938076,910,2023-03-30 04:34:36.938076,769,2024-12-12 20:46:36.938076,MFG_ID#763,2023-03-13 04:34:36.938076,MFG_ID#763,2023-03-25 04:34:36.938076,2023-03-28 04:34:36.938076,122938,102578,20360,67
FC#136102,2023-01-16 16:18:36.938087,500,2023-01-28 16:18:36.938087,873,2022-03-19 17:12:36.938087,MFG_ID#1272,2023-01-11 16:18:36.938087,MFG_ID#1272,2023-01-18 16:18:36.938087,2023-01-21 16:18:36.938087,156568,133587,22981,52
FC#186824,2023-03-02 05:42:36.938097,946,2023-03-13 05:42:36.938097,60,2021-07-25 03:05:36.938097,MFG_ID#554,2023-03-23 05:42:36.938097,MFG_ID#554,2023-03-06 05:42:36.938097,2023-03-10 05:42:36.938097,113172,93597,19575,149
FC#106013,2021-10-17 09:42:36.938108,389,2021-10-28 09:42:36.938108,999,2021-05-17 09:51:36.938108,MFG_ID#713,2021-10-01 09:42:36.938108,MFG_ID#713,2021-10-21 09:42:36.938108,2021-10-24 09:42:36.938108,180900,165147,15753,68
FC#91629,2018-12-03 09:46:36.938119,175,2018-12-14 09:46:36.938119,415,2022-02-09 16:43:36.938119,MFG_ID#693,2018-12-04 09:46:36.938119,MFG_ID#693,2018-12-05 09:46:36.938119,2018-12-09 09:46:36.938119,192089,169722,22367,70
FC#175048,2017-04-13 05:45:36.938130,694,2017-04-21 05:45:36.938130,922,2023-01-22 23:47:36.938130,MFG_ID#1024,2017-04-05 05:45:36.938130,MFG_ID#1024,2017-04-17 05:45:36.938130,2017-04-19 05:45:36.938130,198186,179189,18997,78
FC#117868,2017-12-02 15:55:36.938141,75,2017-12-14 15:55:36.938141,235,2021-08-13 15:55:36.938141,MFG_ID#1790,2017-11-08 15:55:36.938141,MFG_ID#1790,2017-12-05 15:55:36.938141,2017-12-09 15:55:36.938141,198065,161438,36627,53
FC#33083,2016-09-16 05:25:36.938152,387,2016-09-28 05:25:36.938152,324,2024-09-08 14:14:36.938152,MFG_ID#708,2016-09-03 05:25:36.938152,MFG_ID#708,2016-09-18 05:25:36.938152,2016-09-21 05:25:36.938152,108296,63918,44378,97
FC#59310,2023-06-03 10:12:36.938164,234,2023-06-11 10:12:36.938164,59,2023-06-05 12:25:36.938164,MFG_ID#589,2023-05-26 10:12:36.938164,MFG_ID#589,2023-06-07 10:12:36.938164,2023-06-10 10:12:36.938164,160568,148652,11916,107
FC#133440,2016-06-22 00:06:36.938175,288,2016-07-01 00:06:36.938175,420,2021-11-20 08:06:36.938175,MFG_ID#875,2016-06-15 00:06:36.938175,MFG_ID#875,2016-06-25 00:06:36.938175,2016-06-28 00:06:36.938175,104764,97711,7053,119
FC#49544,2017-05-31 05:42:36.938186,486,2017-06-11 05:42:36.938186,41,2021-08-10 16:01:36.938186,MFG_ID#1955,2017-05-26 05:42:36.938186,MFG_ID#1955,2017-06-02 05:42:36.938186,2017-06-05 05:42:36.938186,110087,66794,43293,98
FC#153673,2016-01-26 05:10:36.938196,951,2016-02-07 05:10:36.938196,97,2023-05-27 13:40:36.938196,MFG_ID#1097,2016-02-19 05:10:36.938196,MFG_ID#1097,2016-01-30 05:10:36.938196,2016-02-01 05:10:36.938196,163206,157679,5527,114
FC#117791,2016-09-05 09:40:36.938205,535,2016-09-12 09:40:36.938205,35,2022-12-15 01:07:36.938205,MFG_ID#1879,2016-08-29 09:40:36.938205,MFG_ID#1879,2016-09-07 09:40:36.938205,2016-09-09 09:40:36.938205,181478,162219,19259,107
FC#160455,2017-07-08 01:15:36.938215,744,2017-07-19 01:15:36.938215,117,2022-04-21 08:28:36.938215,MFG_ID#1389,2017-07-01 01:15:36.938215,MFG_ID#1389,2017-07-11 01:15:36.938215,2017-07-15 01:15:36.938215,132762,85513,47249,92
FC#195253,2017-04-04 05:46:36.938225,568,2017-04-12 05:46:36.938225,483,2022-03-13 02:36:36.938225,MFG_ID#1698,2017-04-19 05:46:36.938225,MFG_ID#1698,2017-04-06 05:46:36.938225,2017-04-10 05:46:36.938225,108287,93890,14397,104
FC#199165,2023-04-16 01:14:36.938235,292,2023-04-24 01:14:36.938235,886,2021-05-11 07:19:36.938235,MFG_ID#1822,2023-04-14 01:14:36.938235,MFG_ID#1822,2023-04-19 01:14:36.938235,2023-04-21 01:14:36.938235,170165,133973,36192,99
FC#14109,2023-07-25 05:19:36.938245,908,2023-08-06 05:19:36.938245,46,2023-03-31 01:32:36.938245,MFG_ID#522,2023-07-17 05:19:36.938245,MFG_ID#522,2023-07-28 05:19:36.938245,2023-07-30 05:19:36.938245,131787,120568,11219,129
FC#69947,2024-07-06 00:56:36.938254,282,2024-07-18 00:56:36.938254,906,2021-12-24 13:26:36.938254,MFG_ID#1431,2024-06-26 00:56:36.938254,MFG_ID#1431,2024-07-10 00:56:36.938254,2024-07-14 00:56:36.938254,84827,53297,31530,84
FC#139301,2022-09-20 15:22:36.938264,497,2022-10-01 15:22:36.938264,889,2023-10-26 16:03:36.938264,MFG_ID#992,2022-09-30 15:22:36.938264,MFG_ID#992,2022-09-24 15:22:36.938264,2022-09-27 15:22:36.938264,85705,57164,28541,141
FC#121809,2024-10-30 02:40:36.938274,599,2024-11-07 02:40:36.938274,562,2021-05-25 20:02:36.938274,MFG_ID#1135,2024-11-09 02:40:36.938274,MFG_ID#1135,2024-11-01 02:40:36.938274,2024-11-04 02:40:36.938274,186421,150162,36259,89
FC#126635,2018-05-18 01:59:36.938283,76,2018-05-29 01:59:36.938283,538,2021-03-20 05:32:36.938283,MFG_ID#709,2018-05-12 01:59:36.938283,MFG_ID#709,2018-05-20 01:59:36.938283,2018-05-22 01:59:36.938283,144968,136448,8520,82
FC#13967,2018-06-10 23:21:36.938293,932,2018-06-22 23:21:36.938293,23,2023-02-07 06:02:36.938293,MFG_ID#548,2018-06-01 23:21:36.938293,MFG_ID#548,2018-06-14 23:21:36.938293,2018-06-15 23:21:36.938293,192914,167196,25718,76
FC#59082,2017-04-30 21:38:36.938303,585,2017-05-07 21:38:36.938303,823,2024-03-06 16:00:36.938303,MFG_ID#1644,2017-05-15 21:38:36.938303,MFG_ID#1644,2017-05-02 21:38:36.938303,2017-05-05 21:38:36.938303,179799,157580,22219,121
FC#58702,2023-02-25 02:17:36.938312,543,2023-03-06 02:17:36.938312,332,2021-02-25 04:54:36.938312,MFG_ID#1898,2023-02-16 02:17:36.938312,MFG_ID#1898,2023-02-28 02:17:36.938312,2023-03-02 02:17:36.938312,137240,122686,14554,85
FC#61919,2022-01-04 09:59:36.938322,133,2022-01-16 09:59:36.938322,944,2022-06-19 10:16:36.938322,MFG_ID#1481,2022-01-18 09:59:36.938322,MFG_ID#1481,2022-01-06 09:59:36.938322,2022-01-07 09:59:36.938322,159119,121534,37585,132
FC#140660,2023-05-31 13:22:36.938332,54,2023-06-07 13:22:36.938332,634,2021-05-18 03:39:36.938332,MFG_ID#1242,2023-05-18 13:22:36.938332,MFG_ID#1242,2023-06-03 13:22:36.938332,2023-06-05 13:22:36.938332,148649,115381,33268,148
FC#48097,2016-07-18 21:00:36.938344,393,2016-07-30 21:00:36.938344,873,2022-07-29 17:33:36.938344,MFG_ID#1142,2016-07-23 21:00:36.938344,MFG_ID#1142,2016-07-22 21:00:36.938344,2016-07-23 21:00:36.938344,152999,133222,19777,129
FC#68472,2021-08-09 03:47:36.938355,570,2021-08-18 03:47:36.938355,181,2023-05-02 14:41:36.938355,MFG_ID#1141,2021-08-09 03:47:36.938355,MFG_ID#1141,2021-08-13 03:47:36.938355,2021-08-17 03:47:36.938355,101981,54060,47921,71
FC#76083,2016-02-25 16:39:36.938366,237,2016-03-05 16:39:36.938366,718,2024-10-05 13:23:36.938366,MFG_ID#1210,2016-02-28 16:39:36.938366,MFG_ID#1210,2016-02-27 16:39:36.938366,2016-02-28 16:39:36.938366,85468,81940,3528,133
FC#171785,2022-07-22 16:18:36.938377,153,2022-08-02 16:18:36.938377,416,2021-05-09 04:43:36.938377,MFG_ID#652,2022-07-14 16:18:36.938377,MFG_ID#652,2022-07-25 16:18:36.938377,2022-07-27 16:18:36.938377,189547,176505,13042,89
FC#25988,2021-09-19 18:27:36.938389,922,2021-10-01 18:27:36.938389,969,2024-03-30 19:52:36.938389,MFG_ID#1407,2021-09-16 18:27:36.938389,MFG_ID#1407,2021-09-22 18:27:36.938389,2021-09-24 18:27:36.938389,109355,72637,36718,67
FC#187974,2017-05-29 12:24:36.938400,230,2017-06-09 12:24:36.938400,570,2023-08-21 11:01:36.938400,MFG_ID#1747,2017-05-29 12:24:36.938400,MFG_ID#1747,2017-05-31 12:24:36.938400,2017-06-02 12:24:36.938400,84584,42013,42571,51
FC#57279,2023-04-07 09:50:36.938410,142,2023-04-15 09:50:36.938410,746,2023-05-24 22:48:36.938410,MFG_ID#1731,2023-03-27 09:50:36.938410,MFG_ID#1731,2023-04-09 09:50:36.938410,2023-04-10 09:50:36.938410,122216,120469,1747,146
FC#89109,2015-09-16 07:33:36.938421,346,2015-09-28 07:33:36.938421,178,2022-05-07 23:07:36.938421,MFG_ID#1004,2015-09-09 07:33:36.938421,MFG_ID#1004,2015-09-18 07:33:36.938421,2015-09-20 07:33:36.938421,191181,153930,37251,124
FC#177717,2020-02-20 04:03:36.938432,795,2020-02-27 04:03:36.938432,275,2024-06-05 00:11:36.938432,MFG_ID#1414,2020-02-20 04:03:36.938432,MFG_ID#1414,2020-02-24 04:03:36.938432,2020-02-25 04:03:36.938432,121485,74572,46913,104
FC#191830,2023-03-05 11:39:36.938443,66,2023-03-15 11:39:36.938443,23,2021-07-04 13:05:36.938443,MFG_ID#1118,2023-03-11 11:39:36.938443,MFG_ID#1118,2023-03-09 11:39:36.938443,2023-03-12 11:39:36.938443,80414,56066,24348,150
FC#188195,2017-12-12 08:38:36.938455,651,2017-12-20 08:38:36.938455,106,2021-02-03 01:55:36.938455,MFG_ID#1749,2017-12-01 08:38:36.938455,MFG_ID#1749,2017-12-15 08:38:36.938455,2017-12-18 08:38:36.938455,104195,76369,27826,76
FC#173041,2024-06-24 02:35:36.938466,776,2024-07-04 02:35:36.938466,494,2023-06-04 04:48:36.938466,MFG_ID#1339,2024-06-25 02:35:36.938466,MFG_ID#1339,2024-06-28 02:35:36.938466,2024-07-02 02:35:36.938466,92318,68053,24265,90
FC#150124,2024-09-19 07:37:36.938477,749,2024-09-28 07:37:36.938477,971,2022-12-04 06:29:36.938477,MFG_ID#1272,2024-09-04 07:37:36.938477,MFG_ID#1272,2024-09-23 07:37:36.938477,2024-09-25 07:37:36.938477,86515,54271,32244,95
FC#20777,2016-04-04 23:33:36.938488,122,2016-04-14 23:33:36.938488,925,2023-06-13 09:56:36.938488,MFG_ID#1013,2016-03-29 23:33:36.938488,MFG_ID#1013,2016-04-07 23:33:36.938488,2016-04-08 23:33:36.938488,98156,55728,42428,138
FC#193391,2015-10-08 07:22:36.938499,624,2015-10-16 07:22:36.938499,778,2023-05-31 23:16:36.938499,MFG_ID#547,2015-09-28 07:22:36.938499,MFG_ID#547,2015-10-11 07:22:36.938499,2015-10-13 07:22:36.938499,127497,123275,4222,63
FC#12685,2022-07-30 16:56:36.938510,837,2022-08-09 16:56:36.938510,888,2024-08-08 23:53:36.938510,MFG_ID#601,2022-07-22 16:56:36.938510,MFG_ID#601,2022-08-02 16:56:36.938510,2022-08-06 16:56:36.938510,186007,176445,9562,145
FC#119173,2015-12-13 03:33:36.938521,420,2015-12-25 03:33:36.938521,82,2023-06-17 02:12:36.938521,MFG_ID#1274,2015-12-08 03:33:36.938521,MFG_ID#1274,2015-12-17 03:33:36.938521,2015-12-21 03:33:36.938521,89593,81807,7786,87
FC#17378,2024-07-20 19:49:36.938532,69,2024-07-28 19:49:36.938532,396,2022-10-11 17:34:36.938532,MFG_ID#1850,2024-08-07 19:49:36.938532,MFG_ID#1850,2024-07-23 19:49:36.938532,2024-07-25 19:49:36.938532,117251,93419,23832,82
FC#26576,2015-04-20 08:50:36.938543,475,2015-04-29 08:50:36.938543,614,2024-02-07 09:11:36.938543,MFG_ID#1542,2015-03-29 08:50:36.938543,MFG_ID#1542,2015-04-23 08:50:36.938543,2015-04-25 08:50:36.938543,147125,108638,38487,67
FC#83443,2020-02-18 16:03:36.938554,496,2020-03-01 16:03:36.938554,626,2024-05-25 15:07:36.938554,MFG_ID#1630,2020-01-31 16:03:36.938554,MFG_ID#1630,2020-02-22 16:03:36.938554,2020-02-25 16:03:36.938554,150230,130765,19465,120
FC#105674,2017-01-13 20:40:36.938565,416,2017-01-24 20:40:36.938565,375,2023-02-04 13:14:36.938565,MFG_ID#1945,2017-01-12 20:40:36.938565,MFG_ID#1945,2017-01-17 20:40:36.938565,2017-01-21 20:40:36.938565,139617,137392,2225,136
FC#189802,2018-01-04 08:16:36.938576,242,2018-01-13 08:16:36.938576,909,2024-11-28 00:05:36.938576,MFG_ID#1982,2017-12-13 08:16:36.938576,MFG_ID#1982,2018-01-08 08:16:36.938576,2018-01-10 08:16:36.938576,146465,102919,43546,118
FC#48615,2017-12-13 19:06:36.938587,303,2017-12-25 19:06:36.938587,519,2023-07-06 03:26:36.938587,MFG_ID#1904,2017-11-28 19:06:36.938587,MFG_ID#1904,2017-12-15 19:06:36.938587,2017-12-18 19:06:36.938587,193769,156910,36859,51
FC#102115,2015-08-21 02:24:36.938598,179,2015-08-30 02:24:36.938598,288,2022-01-15 13:10:36.938598,MFG_ID#1514,2015-08-14 02:24:36.938598,MFG_ID#1514,2015-08-23 02:24:36.938598,2015-08-27 02:24:36.938598,103195,73379,29816,86
FC#72566,2015-05-21 06:34:36.938609,109,2015-05-28 06:34:36.938609,272,2021-03-15 08:55:36.938609,MFG_ID#1902,2015-05-15 06:34:36.938609,MFG_ID#1902,2015-05-23 06:34:36.938609,2015-05-25 06:34:36.938609,171351,158191,13160,135
FC#190655,2017-02-26 03:16:36.938620,222,2017-03-05 03:16:36.938620,162,2021-07-28 17:26:36.938620,MFG_ID#1842,2017-03-07 03:16:36.938620,MFG_ID#1842,2017-03-02 03:16:36.938620,2017-03-05 03:16:36.938620,163068,138885,24183,81
FC#180612,2018-02-19 17:36:36.938631,468,2018-03-03 17:36:36.938631,396,2024-09-03 14:05:36.938631,MFG_ID#1251,2018-01-30 17:36:36.938631,MFG_ID#1251,2018-02-21 17:36:36.938631,2018-02-23 17:36:36.938631,84288,67027,17261,142
FC#145847,2019-05-28 10:54:36.938642,373,2019-06-06 10:54:36.938642,158,2022-10-10 06:13:36.938642,MFG_ID#1497,2019-06-09 10:54:36.938642,MFG_ID#1497,2019-05-31 10:54:36.938642,2019-06-01 10:54:36.938642,108058,73228,34830,57
FC#199941,2021-11-08 23:33:36.938653,350,2021-11-19 23:33:36.938653,959,2024-02-10 13:26:36.938653,MFG_ID#1162,2021-10-27 23:33:36.938653,MFG_ID#1162,2021-11-11 23:33:36.938653,2021-11-13 23:33:36.938653,96531,79661,16870,108
FC#7994,2015-08-14 16:18:36.938664,257,2015-08-26 16:18:36.938664,718,2022-03-04 06:02:36.938664,MFG_ID#719,2015-08-03 16:18:36.938664,MFG_ID#719,2015-08-16 16:18:36.938664,2015-08-17 16:18:36.938664,117469,94405,23064,96
FC#166943,2015-06-16 11:48:36.938675,415,2015-06-28 11:48:36.938675,545,2023-11-19 10:02:36.938675,MFG_ID#779,2015-06-02 11:48:36.938675,MFG_ID#779,2015-06-18 11:48:36.938675,2015-06-21 11:48:36.938675,77965,38873,39092,51
FC#92495,2023-08-27 14:05:36.938685,823,2023-09-05 14:05:36.938685,523,2021-08-05 03:23:36.938685,MFG_ID#1446,2023-08-09 14:05:36.938685,MFG_ID#1446,2023-08-31 14:05:36.938685,2023-09-01 14:05:36.938685,93585,53870,39715,104
FC#166145,2021-09-07 00:54:36.938695,673,2021-09-16 00:54:36.938695,195,2022-03-17 16:31:36.938695,MFG_ID#1535,2021-08-22 00:54:36.938695,MFG_ID#1535,2021-09-10 00:54:36.938695,2021-09-11 00:54:36.938695,137649,98154,39495,141
FC#10483,2017-01-17 15:45:36.938705,345,2017-01-29 15:45:36.938705,626,2023-02-01 05:53:36.938705,MFG_ID#879,2017-01-05 15:45:36.938705,MFG_ID#879,2017-01-20 15:45:36.938705,2017-01-21 15:45:36.938705,168018,153747,14271,93
FC#19820,2018-10-28 18:31:36.938715,771,2018-11-06 18:31:36.938715,426,2023-07-14 03:03:36.938715,MFG_ID#1492,2018-10-29 18:31:36.938715,MFG_ID#1492,2018-10-30 18:31:36.938715,2018-10-31 18:31:36.938715,153561,125808,27753,125
FC#132185,2016-10-03 00:56:36.938725,755,2016-10-12 00:56:36.938725,54,2024-12-07 18:01:36.938725,MFG_ID#729,2016-09-26 00:56:36.938725,MFG_ID#729,2016-10-05 00:56:36.938725,2016-10-09 00:56:36.938725,94155,80368,13787,71
FC#156218,2017-06-24 04:56:36.938734,677,2017-07-01 04:56:36.938734,557,2023-04-12 17:47:36.938734,MFG_ID#1323,2017-07-08 04:56:36.938734,MFG_ID#1323,2017-06-28 04:56:36.938734,2017-06-29 04:56:36.938734,163015,134415,28600,71
FC#187985,2016-03-01 13:27:36.938744,401,2016-03-10 13:27:36.938744,441,2023-02-03 04:29:36.938744,MFG_ID#1610,2016-02-16 13:27:36.938744,MFG_ID#1610,2016-03-03 13:27:36.938744,2016-03-05 13:27:36.938744,121845,112264,9581,145
FC#95768,2016-01-13 13:20:36.938754,868,2016-01-22 13:20:36.938754,299,2021-05-27 07:09:36.938754,MFG_ID#1194,2016-01-22 13:20:36.938754,MFG_ID#1194,2016-01-16 13:20:36.938754,2016-01-18 13:20:36.938754,168272,142753,25519,96
FC#106117,2016-02-16 23:28:36.938764,313,2016-02-23 23:28:36.938764,686,2023-04-26 22:10:36.938764,MFG_ID#1028,2016-02-14 23:28:36.938764,MFG_ID#1028,2016-02-19 23:28:36.938764,2016-02-22 23:28:36.938764,161255,124478,36777,93
FC#174311,2017-01-02 18:56:36.938774,367,2017-01-14 18:56:36.938774,24,2021-12-23 10:00:36.938774,MFG_ID#1919,2016-12-25 18:56:36.938774,MFG_ID#1919,2017-01-05 18:56:36.938774,2017-01-09 18:56:36.938774,78590,37371,41219,63
FC#98140,2020-01-03 01:21:36.938784,776,2020-01-14 01:21:36.938784,128,2021-03-19 19:35:36.938784,MFG_ID#1645,2019-12-27 01:21:36.938784,MFG_ID#1645,2020-01-06 01:21:36.938784,2020-01-10 01:21:36.938784,189212,175120,14092,69
FC#97121,2023-06-30 11:16:36.938793,686,2023-07-11 11:16:36.938793,572,2022-09-07 03:21:36.938793,MFG_ID#1695,2023-07-20 11:16:36.938793,MFG_ID#1695,2023-07-02 11:16:36.938793,2023-07-05 11:16:36.938793,181040,136481,44559,145
FC#85708,2015-08-02 22:59:36.938803,993,2015-08-09 22:59:36.938803,143,2023-11-08 01:56:36.938803,MFG_ID#753,2015-07-12 22:59:36.938803,MFG_ID#753,2015-08-05 22:59:36.938803,2015-08-07 22:59:36.938803,86256,36683,49573,133
FC#129694,2019-10-11 04:43:36.938813,884,2019-10-20 04:43:36.938813,540,2023-06-13 10:57:36.938813,MFG_ID#1152,2019-09-29 04:43:36.938813,MFG_ID#1152,2019-10-14 04:43:36.938813,2019-10-17 04:43:36.938813,161014,118098,42916,126
FC#37975,2022-05-21 11:51:36.938823,394,2022-05-30 11:51:36.938823,106,2024-03-25 06:35:36.938823,MFG_ID#1111,2022-05-06 11:51:36.938823,MFG_ID#1111,2022-05-24 11:51:36.938823,2022-05-26 11:51:36.938823,141467,134681,6786,97
FC#50827,2023-12-12 08:43:36.938834,261,2023-12-19 08:43:36.938834,194,2024-02-24 14:43:36.938834,MFG_ID#1520,2023-11-28 08:43:36.938834,MFG_ID#1520,2023-12-16 08:43:36.938834,2023-12-17 08:43:36.938834,172479,157083,15396,103
FC#150688,2024-02-08 00:03:36.938844,912,2024-02-19 00:03:36.938844,83,2023-06-18 00:21:36.938844,MFG_ID#1190,2024-01-24 00:03:36.938844,MFG_ID#1190,2024-02-11 00:03:36.938844,2024-02-14 00:03:36.938844,114188,99238,14950,55
FC#100349,2021-02-25 04:13:36.938855,861,2021-03-08 04:13:36.938855,551,2022-04-13 16:20:36.938855,MFG_ID#1323,2021-02-17 04:13:36.938855,MFG_ID#1323,2021-02-28 04:13:36.938855,2021-03-02 04:13:36.938855,108911,105461,3450,138
FC#100374,2022-01-07 22:39:36.938866,622,2022-01-17 22:39:36.938866,790,2022-10-02 19:48:36.938866,MFG_ID#1009,2021-12-24 22:39:36.938866,MFG_ID#1009,2022-01-11 22:39:36.938866,2022-01-13 22:39:36.938866,138073,98197,39876,75
FC#8107,2024-05-07 21:55:36.938878,723,2024-05-17 21:55:36.938878,108,2021-10-15 00:32:36.938878,MFG_ID#1258,2024-05-02 21:55:36.938878,MFG_ID#1258,2024-05-11 21:55:36.938878,2024-05-14 21:55:36.938878,197884,153694,44190,92
FC#180574,2016-04-12 04:16:36.938889,393,2016-04-24 04:16:36.938889,125,2023-10-08 02:06:36.938889,MFG_ID#1429,2016-03-31 04:16:36.938889,MFG_ID#1429,2016-04-16 04:16:36.938889,2016-04-17 04:16:36.938889,165625,155897,9728,117
FC#8316,2022-09-10 06:18:36.938900,654,2022-09-22 06:18:36.938900,789,2024-09-29 00:52:36.938900,MFG_ID#853,2022-09-05 06:18:36.938900,MFG_ID#853,2022-09-12 06:18:36.938900,2022-09-14 06:18:36.938900,141026,134836,6190,76
FC#187503,2022-08-25 23:23:36.938912,889,2022-09-05 23:23:36.938912,82,2023-02-25 13:59:36.938912,MFG_ID#1537,2022-09-12 23:23:36.938912,MFG_ID#1537,2022-08-28 23:23:36.938912,2022-08-31 23:23:36.938912,172370,144621,27749,99
FC#92663,2023-10-24 04:33:36.938924,93,2023-11-02 04:33:36.938924,473,2023-04-04 08:20:36.938924,MFG_ID#1298,2023-10-13 04:33:36.938924,MFG_ID#1298,2023-10-26 04:33:36.938924,2023-10-28 04:33:36.938924,150787,131825,18962,69
FC#114821,2024-11-12 14:09:36.938935,445,2024-11-20 14:09:36.938935,123,2023-11-25 23:24:36.938935,MFG_ID#751,2024-10-23 14:09:36.938935,MFG_ID#751,2024-11-14 14:09:36.938935,2024-11-17 14:09:36.938935,188402,141778,46624,125
FC#85199,2016-04-07 04:12:36.938947,916,2016-04-14 04:12:36.938947,590,2024-03-13 02:55:36.938947,MFG_ID#1149,2016-03-30 04:12:36.938947,MFG_ID#1149,2016-04-09 04:12:36.938947,2016-04-12 04:12:36.938947,154651,106156,48495,87
FC#89246,2018-11-10 04:45:36.938958,960,2018-11-22 04:45:36.938958,104,2024-09-10 09:52:36.938958,MFG_ID#1977,2018-11-16 04:45:36.938958,MFG_ID#1977,2018-11-14 04:45:36.938958,2018-11-18 04:45:36.938958,101248,98869,2379,127
FC#118617,2024-04-20 07:57:36.938969,32,2024-05-01 07:57:36.938969,895,2022-08-30 02:54:36.938969,MFG_ID#1867,2024-04-13 07:57:36.938969,MFG_ID#1867,2024-04-22 07:57:36.938969,2024-04-26 07:57:36.938969,141865,129782,12083,73
FC#134834,2020-03-25 05:38:36.938980,351,2020-04-01 05:38:36.938980,997,2023-12-13 11:52:36.938980,MFG_ID#637,2020-03-14 05:38:36.938980,MFG_ID#637,2020-03-28 05:38:36.938980,2020-03-31 05:38:36.938980,108356,63262,45094,146
FC#93391,2021-02-16 16:48:36.938990,301,2021-02-27 16:48:36.938990,49,2024-05-04 11:46:36.938990,MFG_ID#1453,2021-02-19 16:48:36.938990,MFG_ID#1453,2021-02-20 16:48:36.938990,2021-02-23 16:48:36.938990,137005,133474,3531,108
FC#52517,2016-08-28 14:30:36.939007,381,2016-09-08 14:30:36.939007,761,2021-08-21 15:34:36.939007,MFG_ID#1073,2016-09-03 14:30:36.939007,MFG_ID#1073,2016-08-31 14:30:36.939007,2016-09-03 14:30:36.939007,167852,161157,6695,84
FC#51473,2024-11-15 16:08:36.939018,453,2024-11-26 16:08:36.939018,373,2022-12-25 18:52:36.939018,MFG_ID#1678,2024-11-23 16:08:36.939018,MFG_ID#1678,2024-11-19 16:08:36.939018,2024-11-23 16:08:36.939018,124073,102982,21091,58
